,precision,recall,f1-score,support
0,0.9826689774696707,0.8683001531393568,0.921951219512195,1306.0
1,0.8796178343949045,0.9992764109985528,0.9356368563685636,1382.0
2,0.9882352941176471,1.0,0.9940828402366864,756.0
3,1.0,0.9317235636969192,0.9646551724137931,1201.0
4,0.9895666131621188,0.9991896272285251,0.9943548387096776,1234.0
5,1.0,0.9814241486068112,0.990625,323.0
6,0.9090309822017139,0.9828937990021382,0.9445205479452055,1403.0
7,0.9990942028985508,0.857031857031857,0.9226265161020493,1287.0
8,0.9720475192173306,0.9417738659444821,0.9566712517193948,1477.0
9,0.9360222531293463,0.9948263118994827,0.9645288427087065,1353.0
10,0.9738955823293173,0.9778225806451613,0.9758551307847083,1488.0
11,0.8957219251336899,0.9867452135493373,0.9390329362298528,1358.0
12,1.0,0.8336106489184693,0.9092558983666061,601.0
13,1.0,1.0,1.0,488.0
14,0.9742268041237113,0.9960474308300395,0.9850162866449511,759.0
accuracy,0.9563230994152047,0.9563230994152047,0.9563230994152047,0.9563230994152047
macro avg,0.9666751992118668,0.9567110407660755,0.959920889182826,16416.0
weighted avg,0.9593427608064728,0.9563230994152047,0.9560285453152074,16416.0
,precision,recall,f1-score,support
0,0.8556430446194225,0.998468606431853,0.9215547703180211,1306.0
1,0.9870445344129555,0.88205499276411,0.9316010699273979,1382.0
2,0.9882352941176471,1.0,0.9940828402366864,756.0
3,1.0,0.948376353039134,0.9735042735042735,1201.0
4,0.9879903923138511,1.0,0.9939589206604914,1234.0
5,1.0,0.9969040247678018,0.9984496124031007,323.0
6,0.9472259810554804,0.9978617248752673,0.9718847622353349,1403.0
7,0.9943548387096774,0.958041958041958,0.9758607043925602,1287.0
8,0.99140625,0.8591740013540962,0.9205658324265507,1477.0
9,0.9667389732465654,0.9881744271988174,0.9773391812865496,1353.0
10,0.9730085582620145,0.9932795698924731,0.9830395743265714,1488.0
11,0.9246575342465754,0.9941089837997055,0.9581263307310149,1358.0
12,0.9911190053285968,0.9284525790349417,0.9587628865979382,601.0
13,0.9587426326129665,1.0,0.9789368104312939,488.0
14,1.0,0.9881422924901185,0.9940357852882703,759.0
accuracy,0.9647295321637427,0.9647295321637427,0.9647295321637427,0.9647295321637427
macro avg,0.9710778025950504,0.9688693009126851,0.9687802236510703,16416.0
weighted avg,0.9672818940857114,0.9647295321637427,0.9645824171002813,16416.0
,precision,recall,f1-score,support
0,0.9798549556809025,0.9310872894333844,0.9548488417746368,1306.0
1,0.8939096267190569,0.9876989869753979,0.9384668270883465,1382.0
2,0.9973045822102425,0.9788359788359788,0.9879839786381842,756.0
3,0.9991015274034142,0.925895087427144,0.9611063094209161,1201.0
4,0.9686028257456829,1.0,0.9840510366826156,1234.0
5,1.0,0.826625386996904,0.9050847457627119,323.0
6,0.961484593837535,0.9786172487526729,0.9699752737548569,1403.0
7,0.9736191261335532,0.9176379176379177,0.9448000000000001,1287.0
8,0.9636109167249826,0.9322951929587001,0.9476944253269098,1477.0
9,0.9657387580299786,1.0,0.9825708061002179,1353.0
10,0.9993284083277367,1.0,0.9996640913671482,1488.0
11,0.9361851332398317,0.9830633284241531,0.9590517241379309,1358.0
12,0.9552238805970149,0.9584026622296173,0.9568106312292358,601.0
13,1.0,1.0,1.0,488.0
14,0.9793548387096774,1.0,0.9895697522816166,759.0
accuracy,0.966374269005848,0.966374269005848,0.966374269005848,0.966374269005848
macro avg,0.9715546115573072,0.9613439386447913,0.9654452295710217,16416.0
weighted avg,0.9675244446414308,0.966374269005848,0.9662447963346803,16416.0
,precision,recall,f1-score,support
0,0.9409221902017291,1.0,0.9695619896065331,1306.0
1,1.0,0.9884225759768451,0.9941775836972343,1382.0
2,1.0,0.9933862433862434,0.9966821499668216,756.0
3,0.9973474801061007,0.9392173189009159,0.967409948542024,1201.0
4,0.976,0.9886547811993517,0.9822866344605474,1234.0
5,1.0,0.9566563467492261,0.9778481012658229,323.0
6,0.9670411985018726,0.9201710620099787,0.9430241051862673,1403.0
7,0.9717741935483871,0.9362859362859363,0.9537000395726157,1287.0
8,0.9310113864701942,0.9410968178740691,0.9360269360269361,1477.0
9,0.9824561403508771,0.9933481152993349,0.9878721058434399,1353.0
10,0.9778374748153122,0.978494623655914,0.9781659388646288,1488.0
11,0.9486999297259311,0.9941089837997055,0.970873786407767,1358.0
12,0.9484702093397746,0.9800332778702163,0.9639934533551555,601.0
13,1.0,0.9979508196721312,0.9989743589743589,488.0
14,0.9921568627450981,1.0,0.9960629921259843,759.0
accuracy,0.9716739766081871,0.9716739766081871,0.9716739766081871,0.9716739766081871
macro avg,0.9755811377203517,0.9738551268453245,0.9744440082597426,16416.0
weighted avg,0.9721172143059658,0.9716739766081871,0.9716097388626275,16416.0
,precision,recall,f1-score,support
0,0.9896249002394254,0.9494640122511485,0.9691285658460336,1306.0
1,0.9090309822017139,0.9978292329956585,0.951362538806485,1382.0
2,1.0,0.996031746031746,0.9980119284294234,756.0
3,0.9973142345568488,0.9275603663613655,0.9611734253666954,1201.0
4,1.0,1.0,1.0,1234.0
5,0.94375,0.934984520123839,0.9393468118195957,323.0
6,0.9849892780557541,0.9821810406272273,0.9835831548893647,1403.0
7,0.9626623376623377,0.9215229215229215,0.9416435093290989,1287.0
8,0.9927588703837799,0.9282329045362221,0.959412176347096,1477.0
9,0.9448324022346368,1.0,0.9716337522441651,1353.0
10,0.9485342019543974,0.978494623655914,0.9632815084353291,1488.0
11,0.9781500364166059,0.9889543446244478,0.9835225192237275,1358.0
12,0.9085173501577287,0.9584026622296173,0.9327935222672064,601.0
