,precision,recall,f1-score,support
0,0.9668179683831586,0.9322366435255056,0.949212447176335,6626.0
1,0.9861555697823303,0.660963312593864,0.7914579319203597,18644.0
2,0.9204045734388743,0.9995224450811844,0.9583333333333333,2094.0
3,0.37483044461190657,0.8130107878391631,0.5131008871466887,3059.0
4,0.8639587362991619,1.0,0.9270148737461086,1340.0
5,0.7168075953122682,0.9617834394904459,0.8214194645133872,5024.0
6,0.8104412678682411,0.9841509433962264,0.8888888888888888,1325.0
7,0.8713334976583682,0.961381561055208,0.9141453322989398,3677.0
8,0.9591419816138917,0.9968152866242038,0.9776158250910985,942.0
accuracy,0.8197795511455384,0.8197795511455384,0.8197795511455384,0.8197795511455384
macro avg,0.8299879594409112,0.923318268845089,0.8601321093461266,42731.0
weighted avg,0.8847473630704321,0.8197795511455384,0.8296263734503555,42731.0
,precision,recall,f1-score,support
0,0.8793213149522799,0.6257168729248416,0.7311524556917379,6626.0
1,0.9936466681106058,0.738199957090753,0.8470841667948916,18644.0
2,0.8681912681912682,0.997134670487106,0.9282062680595689,2094.0
3,0.38587458745874587,0.9555410264792416,0.549746097423359,3059.0
4,0.993907083015994,0.9738805970149254,0.9837919336600076,1340.0
5,0.8647160068846815,1.0,0.9274506184234816,5024.0
6,0.5094194540561322,1.0,0.6749872643912379,1325.0
7,0.9011146041726208,0.8574925210769649,0.87876254180602,3677.0
8,0.9781704781704782,0.9989384288747346,0.9884453781512605,942.0
accuracy,0.8113079497320447,0.8113079497320447,0.8113079497320447,0.8113079497320447
macro avg,0.8193734961125341,0.9052115637720628,0.8344029693779517,42731.0
weighted avg,0.8877933787692898,0.8113079497320447,0.8260388769346331,42731.0
,precision,recall,f1-score,support
0,0.8782996894409938,0.682915786296408,0.7683817286466293,6626.0
1,0.9949526456076675,0.9409997854537653,0.967224412161976,18644.0
2,0.6532459425717853,0.9995224450811844,0.7901094752736881,2094.0
3,0.8508114856429463,0.8911408957175547,0.8705093405716111,3059.0
4,0.9245152354570637,0.996268656716418,0.959051724137931,1340.0
5,0.8963795255930087,0.857484076433121,0.8765005086469989,5024.0
6,0.8430493273542601,0.9932075471698113,0.911988911988912,1325.0
7,0.7924479835602363,0.8389991841174871,0.8150594451783354,3677.0
8,0.5125408942202835,0.9978768577494692,0.6772334293948128,942.0
accuracy,0.8862886429056188,0.8862886429056188,0.8862886429056188,0.8862886429056188
macro avg,0.8162491921609161,0.910935026081691,0.8484509973334328,42731.0
weighted avg,0.9032315291946152,0.8862886429056188,0.8886660090560817,42731.0
,precision,recall,f1-score,support
0,0.9141757916543356,0.9323875641412617,0.9231918708906157,6626.0
1,0.9284667457603462,0.7135807766573696,0.8069632729809239,18644.0
2,0.9307657038055938,0.9694364851957975,0.9497076023391813,2094.0
3,0.8497768963807635,0.5603138280483818,0.6753349093774625,3059.0
4,0.9816849816849816,1.0,0.9907578558225507,1340.0
5,0.543451237427958,0.9572054140127388,0.6932891227564334,5024.0
6,0.9502446982055465,0.879245283018868,0.9133673069384555,1325.0
7,0.7026268297573691,0.9529507750883873,0.8088642659279778,3677.0
8,0.914622178606477,0.9893842887473461,0.9505354411014789,942.0
accuracy,0.8185158315976692,0.8185158315976692,0.8185158315976692,0.8185158315976692
macro avg,0.8573127848092634,0.8838338238789057,0.85689018312612,42731.0
weighted avg,0.858068329220908,0.8185158315976692,0.8215847945898815,42731.0
,precision,recall,f1-score,support
0,0.9624376558603491,0.9319348022939934,0.9469406532740378,6626.0
1,0.9890082438171371,0.6370414074232997,0.7749323067888951,18644.0
2,0.6796084828711256,0.9947468958930277,0.8075208373715836,2094.0
3,0.3788982003022393,0.9016018306636155,0.5335654865544593,3059.0
