,precision,recall,f1-score,support
0,0.15073529411764705,1.0,0.26198083067092653,41.0
1,0.6007130124777184,0.4736472241742797,0.5296660117878194,1423.0
2,0.4224502112251056,0.8484848484848485,0.5640612409347301,825.0
3,0.7508771929824561,0.9224137931034483,0.8278529980657641,232.0
4,0.8302277432712215,0.8389121338912134,0.8345473465140479,478.0
5,0.7383474576271186,0.9613793103448276,0.8352306770521271,725.0
6,0.2948717948717949,1.0,0.45544554455445546,23.0
7,1.0,0.9978858350951374,0.9989417989417989,473.0
8,0.25862068965517243,1.0,0.4109589041095891,15.0
9,0.9341736694677871,0.6897621509824199,0.7935752528256991,967.0
10,0.8111782477341389,0.4383673469387755,0.5691573926868044,2450.0
11,0.5383480825958702,0.6207482993197279,0.5766192733017377,588.0
12,0.6655172413793103,0.965,0.7877551020408163,200.0
13,0.999194847020934,0.984920634920635,0.9920063948840927,1260.0
14,0.944,0.9291338582677166,0.9365079365079364,381.0
15,0.5028571428571429,1.0,0.6692015209125476,88.0
accuracy,0.7099026452945225,0.7099026452945225,0.7099026452945225,0.7099026452945225
macro avg,0.6526320392052136,0.8544159647201893,0.6902192641119308,10169.0
weighted avg,0.7673141438215628,0.7099026452945225,0.7119202175744763,10169.0
,precision,recall,f1-score,support
0,0.5540540540540541,1.0,0.7130434782608697,41.0
1,0.7974051896207585,0.5614898102600141,0.6589690721649485,1423.0
2,0.5420827389443652,0.46060606060606063,0.49803407601572736,825.0
3,0.6373626373626373,1.0,0.7785234899328859,232.0
4,0.9874371859296482,0.8221757322175732,0.8972602739726028,478.0
5,0.8091334894613583,0.953103448275862,0.8752374920835971,725.0
6,0.25555555555555554,1.0,0.4070796460176991,23.0
7,0.9936974789915967,1.0,0.9968387776606955,473.0
8,0.25862068965517243,1.0,0.4109589041095891,15.0
9,0.40611353711790393,0.6732161323681489,0.5066147859922179,967.0
10,0.7360613810741689,0.5873469387755103,0.6533484676503973,2450.0
11,0.4584139264990329,0.4030612244897959,0.42895927601809963,588.0
12,0.7194244604316546,1.0,0.8368200836820083,200.0
13,0.9911797133406836,0.7134920634920635,0.8297185048454084,1260.0
14,0.5066666666666667,0.9973753280839895,0.671971706454465,381.0
15,0.6197183098591549,1.0,0.7652173913043477,88.0
accuracy,0.6825646572917691,0.6825646572917691,0.6825646572917691,0.6825646572917691
macro avg,0.6420579384102758,0.8232416711605637,0.6830372141353475,10169.0
weighted avg,0.7273929637066213,0.6825646572917691,0.6871777821007017,10169.0
,precision,recall,f1-score,support
0,0.44086021505376344,1.0,0.6119402985074627,41.0
1,0.6928152492668622,0.6640899508081518,0.6781485468245425,1423.0
2,0.4603854389721627,0.5212121212121212,0.48891415577032404,825.0
3,0.667741935483871,0.8922413793103449,0.7638376383763836,232.0
4,0.6820603907637656,0.803347280334728,0.7377521613832853,478.0
5,0.9669811320754716,0.8482758620689655,0.9037472446730346,725.0
6,0.22330097087378642,1.0,0.3650793650793651,23.0
7,0.898635477582846,0.9746300211416491,0.9350912778904666,473.0
8,0.28846153846153844,1.0,0.44776119402985076,15.0
9,0.7794759825327511,0.7383660806618407,0.7583643122676581,967.0
10,0.8514316585629389,0.643265306122449,0.7328528249244363,2450.0
11,0.6261127596439169,0.717687074829932,0.6687797147385103,588.0
12,0.8620689655172413,1.0,0.9259259259259259,200.0
13,0.9466463414634146,0.9857142857142858,0.9657853810264385,1260.0
14,0.9379652605459057,0.9921259842519685,0.9642857142857143,381.0
15,0.40375586854460094,0.9772727272727273,0.5714285714285714,88.0
accuracy,0.7610384501917593,0.7610384501917593,0.7610384501917593,0.7610384501917593
macro avg,0.6705436990840523,0.8598892546080728,0.7199808954457481,10169.0
weighted avg,0.7833894880379588,0.7610384501917593,0.7648497067817485,10169.0
,precision,recall,f1-score,support
0,0.7592592592592593,1.0,0.8631578947368421,41.0
1,0.7988394584139265,0.5804638088545326,0.6723646723646723,1423.0
2,0.7894736842105263,0.8363636363636363,0.8122424955856387,825.0
3,0.7279411764705882,0.853448275862069,0.7857142857142856,232.0
4,0.8314393939393939,0.9184100418410042,0.8727634194831013,478.0
5,0.9854439592430859,0.9337931034482758,0.9589235127478754,725.0
6,0.16312056737588654,1.0,0.2804878048780488,23.0
7,1.0,0.9978858350951374,0.9989417989417989,473.0
8,0.234375,1.0,0.379746835443038,15.0
9,0.8201117318435754,0.7590486039296794,0.7883995703544576,967.0
