,precision,recall,f1-score,support
0,0.902418682235196,0.7932551319648093,0.8443230589153335,1364.0
1,0.9311774461028193,0.7777008310249307,0.8475471698113207,1444.0
2,0.8702882483370288,1.0,0.9306461173681091,785.0
3,0.66625,0.8500797448165869,0.747021723896286,1254.0
4,0.9415204678362573,1.0,0.9698795180722891,1288.0
5,0.669047619047619,0.8541033434650456,0.7503337783711616,329.0
6,0.8293683347005743,0.689631650750341,0.753072625698324,1466.0
7,0.9956709956709957,0.5133928571428571,0.6774668630338734,1344.0
8,0.7649653434152489,0.7862694300518135,0.7754710954966464,1544.0
9,0.8385321100917431,0.9695898161244696,0.8993112495900295,1414.0
10,0.7536534446764092,0.9280205655526992,0.8317972350230415,1556.0
11,0.8808911739502999,0.7244538407329105,0.7950502706883217,1419.0
12,0.5827664399092971,0.8263665594855305,0.6835106382978724,622.0
13,0.9263351749539595,1.0,0.9617590822179732,503.0
14,1.0,0.9936548223350253,0.9968173138128581,788.0
accuracy,0.828446261682243,0.828446261682243,0.828446261682243,0.828446261682243
macro avg,0.8368590320618299,0.8471012395631348,0.8309338493528959,17120.0
weighted avg,0.8461969313118419,0.828446261682243,0.8258895189165663,17120.0
,precision,recall,f1-score,support
0,0.9414814814814815,0.9318181818181818,0.9366249078850405,1364.0
1,0.8890845070422535,0.6994459833795014,0.7829457364341086,1444.0
2,0.9159859976662778,1.0,0.9561510353227772,785.0
3,0.837953091684435,0.9401913875598086,0.8861330326944757,1254.0
4,0.9167987321711569,0.8982919254658385,0.9074509803921569,1288.0
5,0.7723970944309927,0.9696048632218845,0.8598382749326147,329.0
6,0.7540777917189461,0.819918144611187,0.7856209150326797,1466.0
7,0.7782258064516129,0.28720238095238093,0.41956521739130426,1344.0
8,0.8186240444753301,0.7629533678756477,0.7898089171974522,1544.0
9,0.7837338262476895,0.8995756718528995,0.8376687520579519,1414.0
10,0.8427161926871736,0.9331619537275064,0.8856358645928637,1556.0
11,0.736591989137814,0.7646229739252995,0.7503457814661135,1419.0
12,0.47093023255813954,0.7813504823151125,0.5876662636033857,622.0
13,0.996039603960396,1.0,0.998015873015873,503.0
14,0.9728395061728395,1.0,0.9862327909887358,788.0
accuracy,0.8220210280373832,0.8220210280373832,0.8220210280373832,0.8220210280373832
macro avg,0.8284986598591024,0.8458758211136831,0.8246469562005022,17120.0
weighted avg,0.8302219352444297,0.8220210280373832,0.8135875855408986,17120.0
