,precision,recall,f1-score,support
0,0.9666913397483345,0.986404833836858,0.9764485981308411,1324.0
1,0.9869565217391304,0.9700854700854701,0.978448275862069,1404.0
2,1.0,0.9986577181208054,0.9993284083277367,745.0
3,0.9915540540540541,0.9670510708401977,0.9791492910758967,1214.0
4,0.9878444084278768,0.9767628205128205,0.9822723609991941,1248.0
5,0.9203821656050956,1.0,0.9585406301824213,289.0
6,0.9175931981687377,0.9838709677419355,0.9495769881556684,1426.0
7,0.9990909090909091,0.8427914110429447,0.9143094841930117,1304.0
8,0.9834174477289113,0.9069148936170213,0.9436181252161882,1504.0
9,0.9366053169734151,1.0,0.9672650475184793,1374.0
10,0.9516635279347144,1.0,0.9752331939530395,1516.0
11,1.0,0.9688179840464104,0.9841620626151013,1379.0
12,0.8660714285714286,1.0,0.9282296650717704,582.0
13,0.9809322033898306,1.0,0.9903743315508022,463.0
14,0.988110964332893,1.0,0.9940199335548173,748.0
accuracy,0.9672518159806296,0.9672518159806296,0.9672518159806296,0.9672518159806296
macro avg,0.9651275657176888,0.9734238113229643,0.9680650930938024,16520.0
weighted avg,0.9690959602763337,0.9672518159806296,0.9670177639725563,16520.0
,precision,recall,f1-score,support
0,0.9756816507000737,1.0,0.9876911600149199,1324.0
1,1.0,0.9957264957264957,0.9978586723768736,1404.0
2,1.0,1.0,1.0,745.0
3,1.0,0.984349258649094,0.9921129099211291,1214.0
4,0.9873417721518988,1.0,0.9936305732484078,1248.0
5,1.0,1.0,1.0,289.0
6,0.9741439552760307,0.9775596072931276,0.975848792439622,1426.0
7,0.9675213675213675,0.8680981595092024,0.9151172190784155,1304.0
8,0.9830508474576272,0.886968085106383,0.9325410695560994,1504.0
9,0.9223497636731938,0.9941775836972343,0.9569176882661996,1374.0
10,1.0,0.9980211081794196,0.9990095741168702,1516.0
11,0.9488078541374474,0.981145757795504,0.9647058823529412,1379.0
12,0.8521229868228404,1.0,0.9201581027667984,582.0
13,1.0,1.0,1.0,463.0
14,1.0,1.0,1.0,748.0
accuracy,0.9736077481840194,0.9736077481840194,0.9736077481840194,0.9736077481840194
macro avg,0.9740680131826985,0.9790697370637641,0.9757061096092186,16520.0
weighted avg,0.9748148208046986,0.9736077481840194,0.9734111710568155,16520.0
,precision,recall,f1-score,support
0,0.9853846153846154,0.9675226586102719,0.9763719512195121,1324.0
1,1.0,0.9864672364672364,0.9931875224094657,1404.0
2,0.9986468200270636,0.9906040268456375,0.9946091644204852,745.0
3,0.9853896103896104,1.0,0.9926410466067047,1214.0
4,0.9757623143080532,1.0,0.9877324891175306,1248.0
5,0.8927444794952681,0.9792387543252595,0.9339933993399341,289.0
6,0.9715079916608756,0.9803646563814866,0.9759162303664922,1426.0
7,0.9541666666666667,0.8780674846625767,0.9145367412140575,1304.0
8,0.9769392033542977,0.9295212765957447,0.9526405451448041,1504.0
9,0.9258760107816711,1.0,0.9615115465360391,1374.0
10,0.9959072305593452,0.9630606860158312,0.9792085848423876,1516.0
11,0.945342571208622,0.8905003625815808,0.9171023151605675,1379.0
12,0.7595628415300546,0.9553264604810997,0.8462709284627093,582.0
13,1.0,1.0,1.0,463.0
14,0.9907161803713528,0.9986631016042781,0.9946737683089214,748.0
accuracy,0.9635593220338983,0.9635593220338983,0.9635593220338983,0.9635593220338983
macro avg,0.9571964357158331,0.9679557803047334,0.9613597488766408,16520.0
weighted avg,0.96581577454882,0.9635593220338983,0.9638393891011592,16520.0
,precision,recall,f1-score,support
0,0.991672975018925,0.9894259818731118,0.9905482041587902,1324.0
1,0.9858457183297947,0.9921652421652422,0.9889953851615194,1404.0
2,1.0,1.0,1.0,745.0
3,0.9950779327317474,0.999176276771005,0.9971228935470613,1214.0
4,0.9896907216494846,1.0,0.9948186528497409,1248.0
5,0.9730639730639731,1.0,0.9863481228668941,289.0
6,0.983983286908078,0.9908835904628331,0.9874213836477989,1426.0
7,0.9974979149291076,0.9171779141104295,0.9556532161406313,1304.0
8,0.9671232876712329,0.9388297872340425,0.9527665317139001,1504.0
9,0.9877785765636233,1.0,0.9938517179023508,1374.0
10,0.9939718687206965,0.978891820580475,0.9863742107012297,1516.0
11,0.9635302698760029,0.9579405366207396,0.9607272727272727,1379.0
12,0.8415697674418605,0.9948453608247423,0.9118110236220474,582.0
13,0.9726890756302521,1.0,0.9861554845580404,463.0
14,0.9973333333333333,1.0,0.9986648865153538,748.0
accuracy,0.9799031476997578,0.9799031476997578,0.9799031476997578,0.9799031476997578
macro avg,0.9760552467912075,0.9839557673761747,0.979417265740842,16520.0
weighted avg,0.9808631197836433,0.9799031476997578,0.9799836674246182,16520.0
,precision,recall,f1-score,support
0,0.9932177844762623,0.9954682779456193,0.9943417578272351,1324.0
1,0.9921763869132291,0.9935897435897436,0.9928825622775801,1404.0
2,1.0,1.0,1.0,745.0
3,0.9958949096880131,0.999176276771005,0.997532894736842,1214.0
4,0.9712062256809338,1.0,0.9853928148440584,1248.0
5,0.9203821656050956,1.0,0.9585406301824213,289.0
6,0.9337837837837838,0.9691444600280504,0.9511355815554026,1426.0
7,0.9835616438356164,0.825920245398773,0.8978741142142559,1304.0
8,0.9408239700374532,0.8351063829787234,0.8848185980979218,1504.0
9,0.9301038062283737,0.9781659388646288,0.9535296204327776,1374.0
10,0.9973457199734572,0.991424802110818,0.9943764472378432,1516.0
11,0.8974358974358975,0.9644670050761421,0.9297448444599791,1379.0
12,0.8844984802431611,1.0,0.938709677419355,582.0
13,0.9747368421052631,1.0,0.9872068230277186,463.0
14,1.0,1.0,1.0,748.0
accuracy,0.962046004842615,0.962046004842615,0.962046004842615,0.962046004842615
macro avg,0.9610111744004362,0.9701642088509002,0.9644057577542262,16520.0
weighted avg,0.9631254029730767,0.962046004842615,0.9614026449243159,16520.0
,precision,recall,f1-score,support
0,0.9902621722846442,0.9984894259818731,0.9943587814968032,1324.0
1,1.0,0.9672364672364673,0.9833454018826937,1404.0
2,1.0,1.0,1.0,745.0
3,0.9950779327317474,0.999176276771005,0.9971228935470613,1214.0
4,0.985781990521327,1.0,0.9928400954653938,1248.0
5,1.0,0.9792387543252595,0.9895104895104895,289.0
6,0.9686847599164927,0.9761570827489481,0.9724065665385958,1426.0
7,0.9901153212520593,0.9217791411042945,0.95472597299444,1304.0
8,0.9524739583333334,0.9727393617021277,0.9625000000000001,1504.0
9,0.9710247349823321,1.0,0.9852993904625313,1374.0
10,0.9840848806366048,0.978891820580475,0.9814814814814815,1516.0
11,0.9824433065106072,0.9738941261783901,0.9781500364166059,1379.0
12,0.9341894060995185,1.0,0.96597510373444,582.0
13,0.9935622317596566,1.0,0.9967707212055974,463.0
14,1.0,1.0,1.0,748.0
accuracy,0.9818401937046005,0.9818401937046005,0.9818401937046005,0.9818401937046005
macro avg,0.9831800463352216,0.9845068304419228,0.9836324623157423,16520.0
weighted avg,0.9821386720788348,0.9818401937046005,0.9817918347409753,16520.0
,precision,recall,f1-score,support
0,0.938034188034188,0.9947129909365559,0.9655425219941348,1324.0
1,0.9946442234123948,0.9259259259259259,0.9590556990040575,1404.0
2,0.9040097205346294,0.9986577181208054,0.9489795918367347,745.0
3,0.9769926047658176,0.9794069192751236,0.9781982723159195,1214.0
4,0.9873417721518988,1.0,0.9936305732484078,1248.0
5,1.0,1.0,1.0,289.0
6,0.959499263622975,0.9137447405329593,0.9360632183908045,1426.0
7,0.9611486486486487,0.8726993865030674,0.9147909967845659,1304.0
8,0.9458917835671342,0.9414893617021277,0.9436854381872709,1504.0
9,0.9792857142857143,0.9978165938864629,0.9884643114635906,1374.0
10,0.9601013299556681,1.0,0.9796445880452342,1516.0
11,0.9454941860465116,0.943437273386512,0.944464609800363,1379.0
12,0.9232053422370617,0.9501718213058419,0.9364944961896696,582.0
13,0.9956989247311828,1.0,0.997844827586207,463.0
14,0.9868073878627969,1.0,0.9933598937583002,748.0
accuracy,0.962227602905569,0.962227602905569,0.962227602905569,0.962227602905569
macro avg,0.9638770059904415,0.9678708487716922,0.9653479359070175,16520.0
weighted avg,0.962756433908014,0.962227602905569,0.9619410091731302,16520.0
,precision,recall,f1-score,support
0,0.9841149773071104,0.9826283987915407,0.9833711262282692,1324.0
1,1.0,0.9807692307692307,0.9902912621359222,1404.0
2,0.9986595174262735,1.0,0.9993293091884642,745.0
3,0.9804560260586319,0.9917627677100495,0.9860769860769861,1214.0
4,1.0,1.0,1.0,1248.0
5,0.9829931972789115,1.0,0.9914236706689538,289.0
6,0.9721059972105998,0.9775596072931276,0.9748251748251748,1426.0
7,0.9714765100671141,0.8880368098159509,0.9278846153846153,1304.0
8,0.935880829015544,0.9607712765957447,0.9481627296587927,1504.0
9,0.9828869047619048,0.9614264919941776,0.972038263428992,1374.0
10,0.9814692256783587,0.9782321899736148,0.9798480343574496,1516.0
11,0.9506263817243921,0.9354604786076868,0.9429824561403509,1379.0
12,0.8162692847124825,1.0,0.8988416988416988,582.0
13,1.0,1.0,1.0,463.0
14,1.0,0.9986631016042781,0.9993311036789299,748.0
accuracy,0.9713680387409201,0.9713680387409201,0.9713680387409201,0.9713680387409201
macro avg,0.9704625900827549,0.9770206902103601,0.97296042870764,16520.0
weighted avg,0.9727177945185855,0.9713680387409201,0.9715253667634925,16520.0
,precision,recall,f1-score,support
0,0.9729323308270676,0.9773413897280967,0.9751318764129615,1324.0
1,0.9960753532182104,0.9038461538461539,0.9477221807318895,1404.0
2,1.0,0.9986577181208054,0.9993284083277367,745.0
3,0.9045454545454545,0.9835255354200988,0.9423835832675611,1214.0
4,0.9920508744038156,1.0,0.9960095770151637,1248.0
5,0.930921052631579,0.9792387543252595,0.954468802698145,289.0
6,0.9416058394160584,0.9950911640953717,0.9676099556767814,1426.0
7,0.9651046859421735,0.7423312883435583,0.8391850888599913,1304.0
8,0.9121920404295641,0.9601063829787234,0.9355361192095887,1504.0
9,0.9655172413793104,0.9985443959243085,0.98175313059034,1374.0
10,0.9979825151311366,0.978891820580475,0.9883449883449885,1516.0
11,0.9372746935832732,0.9427121102248006,0.9399855386840202,1379.0
12,0.8153618906942393,0.9484536082474226,0.8768864177918982,582.0
13,1.0,1.0,1.0,463.0
14,0.9816272965879265,1.0,0.990728476821192,748.0
accuracy,0.9553268765133172,0.9553268765133172,0.9553268765133172,0.9553268765133172
macro avg,0.954212751252654,0.9605826881223384,0.955671609628817,16520.0
weighted avg,0.95725854411484,0.9553268765133172,0.9544890708164814,16520.0
,precision,recall,f1-score,support
0,0.9878603945371776,0.9833836858006042,0.9856169568508705,1324.0
1,0.9898107714701602,0.9686609686609686,0.9791216702663788,1404.0
2,0.9986577181208054,0.9986577181208054,0.9986577181208054,745.0
3,0.9704236610711431,1.0,0.9849898580121704,1214.0
4,0.9390519187358917,1.0,0.9685681024447031,1248.0
5,0.9758620689655172,0.9792387543252595,0.9775474956822108,289.0
6,0.9853760445682451,0.9922861150070126,0.9888190076869322,1426.0
7,0.9842446709916589,0.8144171779141104,0.8913134704154427,1304.0
8,0.9699720670391061,0.9235372340425532,0.9461852861035421,1504.0
9,0.9384404924760602,0.9985443959243085,0.9675599435825106,1374.0
10,0.9993160054719562,0.9637203166226913,0.9811954331766286,1516.0
11,0.9401530967292971,0.9796954314720813,0.9595170454545455,1379.0
12,0.8350515463917526,0.9742268041237113,0.8992862807295797,582.0
13,0.9686192468619247,1.0,0.9840595111583422,463.0
14,0.9986631016042781,0.9986631016042781,0.9986631016042781,748.0
accuracy,0.9671912832929782,0.9671912832929782,0.9671912832929782,0.9671912832929782
macro avg,0.965433520335665,0.9716687802412256,0.9674067254192628,16520.0
weighted avg,0.9687311231576116,0.9671912832929782,0.9668398750755681,16520.0
,precision,recall,f1-score,support
0,0.9856169568508706,0.9833836858006042,0.9844990548204159,1324.0
1,0.9906176700547302,0.9024216524216524,0.9444651509504286,1404.0
2,0.9465648854961832,0.9986577181208054,0.9719137818419333,745.0
3,0.9080095162569389,0.943163097199341,0.9252525252525251,1214.0
4,0.9050036258158085,1.0,0.9501332318233726,1248.0
5,0.9863481228668942,1.0,0.993127147766323,289.0
6,0.9184228416043508,0.9474053295932678,0.9326889886089058,1426.0
7,0.9882747068676717,0.9049079754601227,0.944755804643715,1304.0
8,0.963302752293578,0.9773936170212766,0.9702970297029703,1504.0
9,0.9292035398230089,0.9934497816593887,0.9602532536053464,1374.0
10,0.9978510028653295,0.9188654353562006,0.9567307692307693,1516.0
11,0.9656786271450858,0.8977519941986947,0.930477264186396,1379.0
12,0.8926380368098159,1.0,0.9432739059967585,582.0
13,1.0,1.0,1.0,463.0
14,0.9986631016042781,0.9986631016042781,0.9986631016042781,748.0
accuracy,0.9554479418886198,0.9554479418886198,0.9554479418886198,0.9554479418886198
macro avg,0.9584130257569696,0.9644042258957087,0.9604354006689425,16520.0
weighted avg,0.9573631998931272,0.9554479418886198,0.9553768976731957,16520.0
,precision,recall,f1-score,support
0,0.9729119638826185,0.9765861027190332,0.9747455710516396,1324.0
1,0.9270414993306559,0.9864672364672364,0.955831608005521,1404.0
2,0.9933244325767691,0.9986577181208054,0.9959839357429718,745.0
3,0.9817123857024106,0.9728171334431631,0.9772445179975175,1214.0
4,0.9757623143080532,1.0,0.9877324891175306,1248.0
5,1.0,0.9792387543252595,0.9895104895104895,289.0
6,0.9380403458213257,0.9130434782608695,0.9253731343283581,1426.0
7,0.9558333333333333,0.879601226993865,0.9161341853035144,1304.0
8,0.990909090909091,0.942154255319149,0.9659168370824812,1504.0
9,0.9901440485216073,0.950509461426492,0.9699220200519867,1374.0
10,0.9863370201691607,1.0,0.9931215198165738,1516.0
11,0.9828996282527881,0.9586656997824511,0.9706314243759178,1379.0
12,0.8060941828254847,1.0,0.8926380368098159,582.0
13,0.9978448275862069,1.0,0.9989212513484358,463.0
14,0.961439588688946,1.0,0.9803407601572739,748.0
accuracy,0.9647094430992736,0.9647094430992736,0.9647094430992736,0.9647094430992736
macro avg,0.96401964412723,0.9705160711238883,0.9662698520466686,16520.0
weighted avg,0.9663515314205059,0.9647094430992736,0.964806830383773,16520.0
,precision,recall,f1-score,support
0,0.9438444924406048,0.9901812688821753,0.9664577957980096,1324.0
1,1.0,0.9665242165242165,0.9829771821803694,1404.0
2,1.0,1.0,1.0,745.0
3,0.9841402337228714,0.971169686985173,0.9776119402985075,1214.0
4,0.9928400954653938,1.0,0.9964071856287425,1248.0
5,0.9498327759197325,0.9826989619377162,0.9659863945578231,289.0
6,0.9513008672448299,1.0,0.975042735042735,1426.0
7,0.9516263552960801,0.875,0.9117059528565721,1304.0
8,0.9969947407963937,0.882313829787234,0.9361552028218695,1504.0
9,0.9606862044317369,0.9781659388646288,0.9693472773169852,1374.0
10,0.962082262210797,0.987467018469657,0.9746093750000001,1516.0
11,0.9151917404129793,0.8999274836838289,0.9074954296160878,1379.0
12,0.7883522727272727,0.9536082474226805,0.8631415241057544,582.0
13,0.9956989247311828,1.0,0.997844827586207,463.0
14,0.9765013054830287,1.0,0.988110964332893,748.0
accuracy,0.960411622276029,0.960411622276029,0.960411622276029,0.960411622276029
macro avg,0.9579394847255269,0.965803776837154,0.9608595858095036,16520.0
weighted avg,0.9621501164090145,0.960411622276029,0.9603955712390535,16520.0
,precision,recall,f1-score,support
0,0.942795076031861,0.9833836858006042,0.9626617375231052,1324.0
1,0.99137311286844,0.9821937321937322,0.9867620751341682,1404.0
2,0.9973190348525469,0.9986577181208054,0.9979879275653923,745.0
3,0.9913344887348353,0.942339373970346,0.9662162162162161,1214.0
4,1.0,0.9935897435897436,0.9967845659163987,1248.0
5,0.9633333333333334,1.0,0.9813242784380306,289.0
6,0.9621993127147767,0.9817671809256662,0.9718847622353349,1426.0
7,0.9818676337262012,0.8305214723926381,0.8998753635230577,1304.0
8,0.8864373783257625,0.9082446808510638,0.8972085385878489,1504.0
9,0.9621848739495799,1.0,0.9807280513918629,1374.0
10,0.989993328885924,0.978891820580475,0.9844112769485903,1516.0
11,0.9289985052316891,0.9013778100072516,0.9149797570850202,1379.0
12,0.7961696306429549,1.0,0.8865194211728865,582.0
13,0.9978448275862069,1.0,0.9989212513484358,463.0
14,0.9986648865153538,1.0,0.9993319973279893,748.0
accuracy,0.9588983050847457,0.9588983050847457,0.9588983050847457,0.9588983050847457
macro avg,0.9593676948932977,0.9667311478954884,0.9617064813609557,16520.0
weighted avg,0.960957814981877,0.9588983050847457,0.958862126405975,16520.0
,precision,recall,f1-score,support
0,0.9804364183596689,0.9841389728096677,0.9822842065586129,1324.0
1,1.0,0.9878917378917379,0.9939089931924042,1404.0
2,1.0,1.0,1.0,745.0
3,0.9934479934479934,0.999176276771005,0.9963039014373716,1214.0
4,0.9681923972071373,1.0,0.9838391801340166,1248.0
5,0.8299120234604106,0.9792387543252595,0.8984126984126984,289.0
6,0.999290780141844,0.988078541374474,0.9936530324400564,1426.0
7,0.9895833333333334,0.8742331288343558,0.9283387622149837,1304.0
8,0.9484467944481163,0.9541223404255319,0.951276102088167,1504.0
9,0.9812680115273775,0.9912663755458515,0.9862418537291818,1374.0
10,0.9827814569536424,0.978891820580475,0.9808327825512229,1516.0
11,0.9763837638376384,0.9593908629441624,0.9678127286027799,1379.0
12,0.8310911808669657,0.9553264604810997,0.888888888888889,582.0
13,1.0,1.0,1.0,463.0
14,1.0,1.0,1.0,748.0
accuracy,0.9745157384987894,0.9745157384987894,0.9745157384987894,0.9745157384987894
macro avg,0.9653889435722753,0.9767836847989081,0.9701195420166923,16520.0
weighted avg,0.9759351622654084,0.9745157384987894,0.9746480713133057,16520.0
,precision,recall,f1-score,support
0,0.9450469992769343,0.9871601208459214,0.9656446250461765,1324.0
1,0.9919354838709677,0.9636752136752137,0.9776011560693643,1404.0
2,1.0,1.0,1.0,745.0
3,0.9824267782426779,0.9670510708401977,0.974678289746783,1214.0
4,0.9757623143080532,1.0,0.9877324891175306,1248.0
5,0.9633333333333334,1.0,0.9813242784380306,289.0
6,0.9356999330207636,0.979663394109397,0.9571771154504968,1426.0
7,1.0,0.8857361963190185,0.9394062627084181,1304.0
8,0.9265246142542248,0.8384308510638298,0.8802792321116928,1504.0
9,0.9031620553359684,0.9978165938864629,0.9481327800829876,1374.0
10,0.9953051643192489,0.978891820580475,0.9870302627203194,1516.0
11,0.9630188679245283,0.9253081943437274,0.9437869822485206,1379.0
12,0.9448051948051948,1.0,0.9716193656093489,582.0
13,0.8703007518796992,1.0,0.9306532663316582,463.0
14,0.9803407601572739,1.0,0.9900727994705493,748.0
accuracy,0.9596246973365617,0.9596246973365617,0.9596246973365617,0.9596246973365617
macro avg,0.958510816715258,0.9682488970442831,0.9623425936767919,16520.0
