,precision,recall,f1-score,support
0,0.9462450592885375,0.8840472673559823,0.9140893470790378,1354.0
1,0.824655894673848,0.9609483960948396,0.8876006441223834,1434.0
2,1.0,0.9987096774193548,0.9993544222078761,775.0
3,0.9745977984758679,0.9252411575562701,0.9492783505154639,1244.0
4,0.9516008935219658,1.0,0.9752003052270126,1278.0
5,0.9546827794561934,0.9905956112852664,0.9723076923076923,319.0
6,0.8856518572469045,0.8351648351648352,0.8596677271120537,1456.0
7,0.7835990888382688,0.7736131934032984,0.7785741229724632,1334.0
8,0.9673590504451038,0.6375488917861799,0.768565815324165,1534.0
9,0.8504962779156328,0.9764957264957265,0.9091511936339521,1404.0
10,0.9658236500341764,0.9139715394566623,0.9391824526420738,1546.0
11,0.7969875573018992,0.8637331440738112,0.8290190735694822,1409.0
12,0.7230769230769231,0.8447712418300654,0.7792012057272042,612.0
13,0.8384353741496599,1.0,0.9121184088806661,493.0
14,0.9737171464330413,1.0,0.9866835764109068,778.0
accuracy,0.8903358868591632,0.8903358868591632,0.8903358868591632,0.8903358868591632
macro avg,0.8957952900572013,0.9069893787948193,0.8973329558488288,16970.0
weighted avg,0.8965386038210733,0.8903358868591632,0.888764996962866,16970.0
,precision,recall,f1-score,support
0,0.8886583679114799,0.94903988183161,0.9178571428571428,1354.0
1,0.9136069114470843,0.8849372384937239,0.8990435706695006,1434.0
2,0.9428223844282239,1.0,0.9705698184095178,775.0
3,0.9368505195843325,0.9421221864951769,0.9394789579158317,1244.0
4,0.9006342494714588,1.0,0.9477196885428254,1278.0
5,0.8501362397820164,0.9780564263322884,0.9096209912536444,319.0
6,0.8232248520710059,0.7644230769230769,0.7927350427350427,1456.0
7,0.9412296564195298,0.780359820089955,0.8532786885245902,1334.0
8,0.9367816091954023,0.8500651890482399,0.8913192071086808,1534.0
9,0.9169503063308373,0.9594017094017094,0.9376957883745215,1404.0
10,0.9632063074901446,0.9482535575679172,0.9556714471968709,1546.0
11,0.8938381588715665,0.8545067423704755,0.8737300435413643,1409.0
12,0.7547425474254743,0.9101307189542484,0.8251851851851852,612.0
13,0.8963636363636364,1.0,0.9453499520613614,493.0
14,0.9625,0.9897172236503856,0.9759188846641318,778.0
accuracy,0.9066588096641132,0.9066588096641132,0.9066588096641132,0.9066588096641132
macro avg,0.9014363831194796,0.9207342514105871,0.9090116272693475,16970.0
weighted avg,0.9081612115870229,0.9066588096641132,0.9056841088292248,16970.0
,precision,recall,f1-score,support
0,0.9055350553505535,0.9062038404726735,0.9058693244739756,1354.0
1,0.8956521739130435,0.8619246861924686,0.8784648187633262,1434.0
2,1.0,0.9883870967741936,0.9941596365996107,775.0
3,0.9436974789915966,0.9027331189710611,0.9227608874281018,1244.0
4,0.9696509863429439,1.0,0.9845916795069337,1278.0
5,0.8025641025641026,0.9811912225705329,0.8829337094499295,319.0
6,0.8864696734059098,0.782967032967033,0.8315098468271335,1456.0
7,0.8844339622641509,0.5622188905547226,0.687442713107241,1334.0
8,0.8204314720812182,0.8428943937418514,0.8315112540192925,1534.0
9,0.8218135700697526,0.9230769230769231,0.8695068768869507,1404.0
10,0.8214486243683324,0.946313065976714,0.8794709948902915,1546.0
11,0.8629842180774749,0.8537970191625266,0.8583660363895825,1409.0
12,0.6860321384425216,0.9068627450980392,0.781140042223786,612.0
13,1.0,1.0,1.0,493.0
14,0.9640644361833953,1.0,0.9817034700315458,778.0
accuracy,0.8788450206246317,0.8788450206246317,0.8788450206246317,0.8788450206246317
macro avg,0.8843185261369998,0.8972380023705825,0.8859620860398468,16970.0
weighted avg,0.8831085605643927,0.8788450206246317,0.8764050466395444,16970.0
,precision,recall,f1-score,support
0,0.9894273127753304,0.829394387001477,0.9023704298915227,1354.0
1,0.8140672782874617,0.9281729428172942,0.8673835125448027,1434.0
2,1.0,0.9987096774193548,0.9993544222078761,775.0
3,0.9840823970037453,0.844855305466238,0.9091695501730105,1244.0
4,0.9407407407407408,0.9937402190923318,0.9665144596651446,1278.0
5,0.7578692493946732,0.9811912225705329,0.855191256830601,319.0
6,0.8008177570093458,0.9416208791208791,0.865530303030303,1456.0
7,0.9532888465204957,0.7496251874062968,0.839278220730172,1334.0
8,0.9074210139603233,0.8050847457627118,0.853195164075993,1534.0
9,0.8846153846153846,0.9829059829059829,0.9311740890688258,1404.0
10,0.9607464607464608,0.9657179818887451,0.9632258064516128,1546.0
11,0.8691654879773691,0.872249822569198,0.8707049238398867,1409.0
12,0.8617021276595744,0.9264705882352942,0.8929133858267717,612.0
13,0.9704724409448819,1.0,0.9850149850149851,493.0
14,0.9987163029525032,1.0,0.9993577392421323,778.0
accuracy,0.9079552150854449,0.9079552150854449,0.9079552150854449,0.9079552150854449
macro avg,0.9128755200392195,0.9213159294837557,0.9133585499062425,16970.0
weighted avg,0.91424386733188,0.9079552150854449,0.9075239076496425,16970.0
,precision,recall,f1-score,support
0,0.8266178266178266,1.0,0.9050802139037433,1354.0
1,0.9142011834319527,0.8619246861924686,0.8872936109117014,1434.0
2,1.0,0.983225806451613,0.9915419648666233,775.0
3,0.9945255474452555,0.8762057877813505,0.9316239316239316,1244.0
4,0.9109052031361369,1.0,0.9533756061171205,1278.0
5,0.7825,0.9811912225705329,0.8706536856745479,319.0
6,0.9550653594771242,0.8028846153846154,0.8723880597014925,1456.0
7,0.9473684210526315,0.7016491754122939,0.8062015503875969,1334.0
8,0.8622100954979536,0.8239895697522817,0.8426666666666668,1534.0
9,0.8722259583053127,0.9237891737891738,0.8972673815288827,1404.0
10,0.8905325443786982,0.9734799482535575,0.9301606922126081,1546.0
11,0.8845628415300546,0.9190915542938254,0.901496693351897,1409.0
12,0.7690140845070422,0.8921568627450981,0.8260211800302573,612.0
13,0.9879759519038076,1.0,0.9939516129032258,493.0
14,0.9835651074589128,1.0,0.9917144678138942,778.0
accuracy,0.902533883323512,0.902533883323512,0.902533883323512,0.902533883323512
macro avg,0.9054180083161807,0.9159725601751207,0.9067624878462792,16970.0
weighted avg,0.9077067830809957,0.902533883323512,0.9012854201296929,16970.0
,precision,recall,f1-score,support
0,0.8542673107890499,0.7836041358936484,0.8174114021571648,1354.0
1,0.8683522231909329,0.694560669456067,0.7717938783417281,1434.0
2,1.0,0.9432258064516129,0.9707835325365205,775.0
3,0.7699933906146729,0.9364951768488746,0.8451215088864709,1244.0
4,0.9575163398692811,0.917057902973396,0.9368505195843325,1278.0
5,0.731764705882353,0.9749216300940439,0.836021505376344,319.0
6,0.7828054298642534,0.8317307692307693,0.8065268065268065,1456.0
7,0.9743016759776536,0.6536731634182908,0.7824136384028713,1334.0
8,0.8332170272156315,0.7783572359843546,0.8048533872598583,1534.0
9,0.8898365316275764,0.8917378917378918,0.8907861970828888,1404.0
10,0.8323254535459044,0.9793014230271668,0.899851411589896,1546.0
11,0.8153846153846154,0.865152590489709,0.8395316804407714,1409.0
12,0.7435530085959885,0.8480392156862745,0.7923664122137405,612.0
13,0.8931159420289855,1.0,0.9435406698564593,493.0
14,0.9239904988123515,1.0,0.9604938271604938,778.0
accuracy,0.8537418974661167,0.8537418974661167,0.8537418974661167,0.8537418974661167
macro avg,0.8580282768932833,0.8731905074194732,0.8598897584944232,16970.0
weighted avg,0.860857481621957,0.8537418974661167,0.8518551462507151,16970.0
,precision,recall,f1-score,support
0,0.8196125907990315,1.0,0.9008649367930806,1354.0
1,0.9425019425019425,0.8458856345885635,0.8915839764792356,1434.0
2,0.9948652118100129,1.0,0.9974259974259974,775.0
3,0.9913867355727821,0.9252411575562701,0.9571725571725572,1244.0
4,0.9551569506726457,1.0,0.9770642201834863,1278.0
5,0.9088319088319088,1.0,0.9522388059701492,319.0
6,0.9885714285714285,0.8317307692307693,0.9033942558746736,1456.0
7,0.8614035087719298,0.7361319340329835,0.793856103476152,1334.0
8,0.9038587311968607,0.9009126466753585,0.9023832843617369,1534.0
9,0.8537794299876085,0.9814814814814815,0.9131875414181578,1404.0
10,0.974112426035503,0.851875808538163,0.9089026915113873,1546.0
11,0.9055283414975507,0.9183818310858765,0.9119097956307258,1409.0
12,0.7433290978398983,0.9558823529411765,0.836311651179414,612.0
13,0.9426386233269598,1.0,0.9704724409448818,493.0
14,0.9638854296388543,0.9948586118251928,0.9791271347248576,778.0
accuracy,0.9137301119622864,0.9137301119622864,0.9137301119622864,0.9137301119622864
macro avg,0.9166308238036612,0.9294921485303889,0.9197263595430994,16970.0
weighted avg,0.9193472648727467,0.9137301119622864,0.9132157319453394,16970.0
,precision,recall,f1-score,support
0,0.9119718309859155,0.9564254062038404,0.9336697909156453,1354.0
1,0.8417765440666204,0.8458856345885635,0.8438260869565216,1434.0
2,1.0,0.9961290322580645,0.9980607627666451,775.0
3,0.8718342287029931,0.9131832797427653,0.8920298390263055,1244.0
4,0.9234104046242775,1.0,0.9601803155522164,1278.0
5,0.9465875370919882,1.0,0.9725609756097561,319.0
6,0.9291217257318952,0.8282967032967034,0.8758169934640523,1456.0
7,0.8322033898305085,0.7361319340329835,0.781225139220366,1334.0
8,0.9066558441558441,0.728161668839635,0.8076644974692697,1534.0
9,0.872591671845867,1.0,0.9319615001659476,1404.0
10,0.9762550881953868,0.9307891332470892,0.9529801324503311,1546.0
11,0.8842247799593771,0.9268985095812633,0.9050589050589051,1409.0
12,0.812760055478502,0.9575163398692811,0.8792198049512379,612.0
13,0.946257197696737,1.0,0.9723865877712032,493.0
14,0.9712858926342073,1.0,0.9854338188727042,778.0
accuracy,0.9030053034767236,0.9030053034767236,0.9030053034767236,0.9030053034767236
macro avg,0.9084624127333413,0.9212945094440126,0.9128050100167403,16970.0
weighted avg,0.903782316464404,0.9030053034767236,0.9011327151454666,16970.0
,precision,recall,f1-score,support
0,0.9571020019065777,0.741506646971935,0.8356221389929255,1354.0
1,0.779901356350185,0.8821478382147838,0.8278795811518326,1434.0
2,0.9406674907292955,0.9819354838709677,0.960858585858586,775.0
3,0.9008654602675059,0.9204180064308681,0.9105367793240557,1244.0
4,0.9517684887459807,0.9264475743348983,0.9389373513084853,1278.0
5,0.7434679334916865,0.9811912225705329,0.8459459459459459,319.0
6,0.9265246142542248,0.8660714285714286,0.8952786652467165,1456.0
7,0.8667296786389413,0.6874062968515742,0.7667224080267558,1334.0
8,0.783466995681678,0.8279009126466753,0.8050713153724246,1534.0
9,0.8719550281074329,0.9943019943019943,0.9291181364392679,1404.0
10,0.9240506329113924,0.9915912031047865,0.9566302652106085,1546.0
11,0.9249793899422918,0.7963094393186657,0.8558352402745995,1409.0
12,0.7738095238095238,0.9558823529411765,0.8552631578947368,612.0
13,1.0,1.0,1.0,493.0
14,0.9823232323232324,1.0,0.9910828025477708,778.0
accuracy,0.8855038302887448,0.8855038302887448,0.8855038302887448,0.8855038302887448
macro avg,0.8885074551439965,0.9035406933420191,0.8916521582396474,16970.0
weighted avg,0.8904839478846495,0.8855038302887448,0.884142837456799,16970.0
,precision,recall,f1-score,support
0,0.8558786346396966,1.0,0.9223433242506812,1354.0
1,0.9970304380103935,0.9365411436541143,0.9658396260338008,1434.0
2,0.9935649935649936,0.9961290322580645,0.9948453608247423,775.0
3,0.9922413793103448,0.9252411575562701,0.9575707154742097,1244.0
4,0.9838337182448037,1.0,0.9918509895227008,1278.0
5,0.9690402476780186,0.9811912225705329,0.9750778816199377,319.0
6,0.9358288770053476,0.9615384615384616,0.948509485094851,1456.0
7,0.875968992248062,0.7623688155922039,0.8152304609218438,1334.0
8,0.9377664109121909,0.7170795306388527,0.8127077946065755,1534.0
9,0.9108196721311476,0.9893162393162394,0.9484465687948105,1404.0
10,0.923958961979481,0.9902975420439845,0.9559787699032157,1546.0
11,0.7925033467202142,0.8403122782114976,0.8157078883913195,1409.0
12,0.8814589665653495,0.9477124183006536,0.9133858267716535,612.0
13,0.9337121212121212,1.0,0.9657198824681685,493.0
14,0.9848101265822785,1.0,0.9923469387755103,778.0
accuracy,0.924160282852092,0.924160282852092,0.924160282852092,0.924160282852092
macro avg,0.9312277924536295,0.9365151894453916,0.9317041008969347,16970.0
weighted avg,0.9262753555289283,0.924160282852092,0.9225691775137388,16970.0
